step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
119,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.78,ASK,3900.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
120,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.78,ASK,1300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
121,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.78,ASK,13900.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
122,QUOTE_ASK,1,34.82,34.84,34.82,34.84,34.82,34.84,0,1,34.78,ASK,2000.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
123,QUOTE_BOTH,2,34.82,34.84,34.82,34.84,34.82,34.84,1,1,34.78,ASK,4100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
124,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.78,ASK,2100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
125,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.79,BID,400.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
126,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.79,BID,1300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
127,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.8,BID,1100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
128,QUOTE_BOTH,2,34.82,34.84,34.82,34.84,34.82,34.84,1,1,34.8,BID,1000.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
129,QUOTE_BOTH,2,34.82,34.84,34.82,34.84,34.82,34.84,1,1,34.8,BID,400.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
130,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.8,ASK,5200.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
131,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.8,ASK,4100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
132,QUOTE_ASK,1,34.82,34.84,34.82,34.84,34.82,34.84,0,1,34.8,BID,1300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
133,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.8,ASK,400.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
134,QUOTE_BOTH,2,34.82,34.84,34.82,34.84,34.82,34.84,1,1,34.8,ASK,2300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
135,QUOTE_ASK,1,34.82,34.84,34.82,34.84,34.82,34.84,0,1,34.78,BID,24800.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
136,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.77,ASK,1800.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
137,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.81,BID,800.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
138,QUOTE_BID,0,34.82,34.84,34.82,34.84,34.82,34.84,1,0,34.81,BID,900.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
139,QUOTE_BOTH,2,34.82,34.84,34.82,34.84,34.82,34.84,1,1,34.81,2,100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
140,QUOTE_ASK,1,34.82,34.84,34.82,34.84,34.82,34.84,0,1,34.82,BID,300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
141,NO_QUOTE,3,34.82,34.84,34.82,34.84,34.82,34.84,0,0,34.82,BID,500.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
142,NO_QUOTE,3,34.82,34.84,34.82,34.83,34.82,34.84,0,0,,,,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
143,QUOTE_BOTH,2,34.82,34.83,34.82,34.83,34.81,34.83,1,0,34.83,BID,200.0,0,100,-100,103480.0,-3.0,99997.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
144,QUOTE_BID,0,34.82,34.83,34.82,34.83,34.81,34.83,0,0,34.81,ASK,1000.0,100,0,0,99999.0,-1.0,99999.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
145,QUOTE_BOTH,2,34.82,34.83,34.82,34.83,34.81,34.83,1,1,34.82,2,100.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
146,QUOTE_BID,0,34.82,34.83,34.83,34.84,34.81,34.83,1,0,,,,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
147,QUOTE_BOTH,2,34.83,34.84,34.83,34.84,34.82,34.84,1,1,34.83,ASK,1400.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
148,QUOTE_BOTH,2,34.83,34.84,34.83,34.84,34.82,34.84,1,1,34.83,ASK,400.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
149,QUOTE_BID,0,34.83,34.84,34.83,34.84,34.82,34.84,1,0,34.84,BID,1200.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
150,QUOTE_ASK,1,34.83,34.84,34.83,34.85,34.82,34.84,0,1,,,,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
151,NO_QUOTE,3,34.83,34.85,34.84,34.85,34.83,34.85,0,0,,,,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
152,QUOTE_ASK,1,34.84,34.85,34.84,34.85,34.83,34.85,0,1,34.84,ASK,800.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
153,QUOTE_BOTH,2,34.84,34.85,34.84,34.85,34.83,34.85,1,0,34.85,BID,1000.0,0,100,-100,103484.0,-1.0,99999.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
154,QUOTE_BID,0,34.84,34.85,34.84,34.85,34.83,34.85,1,0,34.85,BID,400.0,0,0,-100,103484.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
155,QUOTE_BID,0,34.84,34.85,34.84,34.85,34.83,34.85,1,0,34.85,BID,900.0,0,0,-100,103484.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
156,QUOTE_BID,0,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.83,ASK,100.0,100,0,0,100001.0,1.0,100001.0,2.0,0.008,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.013
157,NO_QUOTE,3,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.84,2,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
158,QUOTE_ASK,1,34.84,34.85,34.84,34.85,34.83,34.85,0,1,34.83,ASK,2400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
159,NO_QUOTE,3,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.83,ASK,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
160,NO_QUOTE,3,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.83,ASK,2300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
161,NO_QUOTE,3,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.83,ASK,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
162,QUOTE_BID,0,34.84,34.85,34.84,34.85,34.83,34.85,1,0,34.83,2,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
163,QUOTE_BID,0,34.84,34.85,34.84,34.85,34.83,34.85,1,0,34.84,BID,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
164,NO_QUOTE,3,34.84,34.85,34.84,34.85,34.83,34.85,0,0,34.84,BID,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
165,QUOTE_BOTH,2,34.84,34.85,34.84,34.85,34.83,34.85,1,1,34.84,ASK,7400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
166,QUOTE_BID,0,34.84,34.85,34.83,34.86,34.83,34.85,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
167,NO_QUOTE,3,34.83,34.86,34.85,34.86,34.83,34.85,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
168,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.85,ASK,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
169,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.85,ASK,9000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
170,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.85,BID,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
171,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.85,BID,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
172,QUOTE_ASK,1,34.85,34.86,34.85,34.86,34.84,34.86,0,1,34.85,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
173,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.84,BID,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
174,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.82,ASK,300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
175,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.81,ASK,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
176,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.8,ASK,1300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
177,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.8,ASK,900.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
178,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.8,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
179,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.83,BID,5700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
180,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.83,BID,700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
181,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.84,BID,4500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
182,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.81,BID,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
183,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.8,ASK,3300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
184,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.81,ASK,900.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
185,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.79,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
186,QUOTE_ASK,1,34.85,34.86,34.85,34.86,34.84,34.86,0,1,34.8,2,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
187,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.79,ASK,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
188,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.78,ASK,300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
189,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,ASK,1700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
190,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.77,ASK,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
191,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.77,ASK,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
192,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.78,BID,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
193,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,BID,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
194,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,ASK,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
195,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.78,ASK,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
196,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.79,BID,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
197,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,ASK,5600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
198,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.77,ASK,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
199,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,BID,700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
200,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,BID,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
201,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.78,BID,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
202,QUOTE_BOTH,2,34.85,34.86,34.85,34.86,34.84,34.86,1,1,34.76,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
203,NO_QUOTE,3,34.85,34.86,34.85,34.86,34.84,34.86,0,0,34.76,ASK,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
204,QUOTE_BID,0,34.85,34.86,34.85,34.86,34.84,34.86,1,0,34.76,ASK,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
205,QUOTE_BID,0,34.85,34.86,34.76,34.77,34.84,34.86,0,0,,,,0,0,100,96517.0,-7.0,99993.0,-8.0,-0.04,-16.0,0.2,0.0,0.0,0.0,0.0,0,-0.079,-16.24
206,QUOTE_ASK,1,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.77,BID,200.0,0,100,0,99994.0,-6.0,99994.0,1.0,0.004,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.009
207,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.77,BID,1400.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
208,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.77,BID,400.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
209,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.78,BID,900.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
210,QUOTE_ASK,1,34.76,34.77,34.76,34.77,34.75,34.77,0,1,34.79,BID,1500.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
211,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.79,BID,500.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
212,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.79,BID,1000.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
213,QUOTE_ASK,1,34.76,34.77,34.76,34.77,34.75,34.77,0,1,34.78,2,100.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
214,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.79,BID,700.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
215,QUOTE_ASK,1,34.76,34.77,34.76,34.77,34.75,34.77,0,1,34.78,ASK,400.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
216,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.79,ASK,2000.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
217,QUOTE_ASK,1,34.76,34.77,34.76,34.77,34.75,34.77,0,1,34.81,BID,1100.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
218,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.81,ASK,6100.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
219,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.79,ASK,300.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
220,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.79,ASK,700.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
221,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.79,ASK,1400.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
222,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.81,BID,700.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
223,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.81,BID,1600.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
224,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.81,BID,2900.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
225,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.79,ASK,3800.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
226,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.79,ASK,1500.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
227,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.78,ASK,600.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
228,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.77,ASK,700.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
229,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.77,ASK,1200.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
230,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.79,BID,8100.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
231,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.76,ASK,500.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
232,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.76,ASK,200.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
233,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,1,1,34.76,ASK,1300.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
234,NO_QUOTE,3,34.76,34.77,34.76,34.77,34.75,34.77,0,0,34.76,ASK,400.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
235,QUOTE_BID,0,34.76,34.77,34.76,34.77,34.75,34.77,1,0,34.77,BID,700.0,0,0,0,99994.0,-6.0,99994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
236,QUOTE_BOTH,2,34.76,34.77,34.76,34.77,34.75,34.77,0,1,34.75,ASK,300.0,100,0,100,96519.0,-5.0,99995.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
